holiday,temp,rain_1h,snow_1h,weather_main,traffic_volume
7,253.57,0.0,0.0,0,3100
7,253.23,0.0,0.0,0,2875
7,253.0,0.0,0.0,0,2404
7,252.76,0.0,0.0,0,1798
7,252.57,0.0,0.0,0,1147
7,252.0,0.0,0.0,0,539
7,251.86,0.0,0.0,0,326
7,251.29,0.0,0.0,0,213
7,251.15,0.0,0.0,0,261
7,251.15,0.0,0.0,0,507
7,250.79,0.0,0.0,0,1761
7,250.43,0.0,0.0,0,3029
7,250.29,0.0,0.0,0,3203
7,250.56,0.0,0.0,1,2982
7,250.61,0.0,0.0,0,3013
7,251.14,0.0,0.0,0,3396
7,252.14,0.0,0.0,0,3983
7,253.29,0.0,0.0,0,4197
7,254.15,0.0,0.0,0,4487
7,254.79,0.0,0.0,0,4828
7,255.36,0.0,0.0,0,5172
7,255.61,0.0,0.0,0,5282
7,255.15,0.0,0.0,0,4561
7,254.57,0.0,0.0,0,3598
7,253.9,0.0,0.0,0,2846
7,252.93,0.0,0.0,0,2369
7,253.53,0.0,0.0,0,2031
7,252.72,0.0,0.0,0,1882
7,252.43,0.0,0.0,0,1065
7,251.84,0.0,0.0,0,586
7,251.29,0.0,0.0,0,378
7,251.07,0.0,0.0,0,272
7,250.68,0.0,0.0,0,330
7,250.08,0.0,0.0,0,712
7,249.84,0.0,0.0,0,2287
7,249.29,0.0,0.0,1,4250
7,249.38,0.0,0.0,0,4453
7,249.3,0.0,0.0,0,4124
7,249.45,0.0,0.0,0,3950
7,251.68,0.0,0.0,4,3858
7,253.07,0.0,0.0,0,4401
7,254.86,0.0,0.0,0,4752
7,255.83,0.0,0.0,1,4836
7,257.21,0.0,0.0,1,5250
7,257.71,0.0,0.0,1,5398
7,257.38,0.0,0.0,1,5997
7,257.57,0.0,0.0,0,5397
7,256.14,0.0,0.0,1,4295
7,256.32,0.0,0.0,1,2941
7,255.73,0.0,0.0,1,2482
7,255.76,0.0,0.0,1,2971
7,256.15,0.0,0.0,0,3074
7,256.9,0.0,0.0,0,1310
7,256.76,0.0,0.0,8,732
7,256.79,0.0,0.0,8,412
7,257.22,0.0,0.0,8,288
7,257.29,0.0,0.0,8,373
7,257.29,0.0,0.0,4,373
7,257.48,0.0,0.0,8,743
7,257.48,0.0,0.0,4,743
7,257.43,0.0,0.0,8,2217
7,257.43,0.0,0.0,5,2217
7,257.43,0.0,0.0,4,2217
7,257.3,0.0,0.0,8,3997
7,257.3,0.0,0.0,5,3997
7,257.3,0.0,0.0,4,3997
7,257.61,0.0,0.0,8,3699
7,257.61,0.0,0.0,5,3699
7,257.61,0.0,0.0,4,3699
7,257.57,0.0,0.0,8,2745
7,257.57,0.0,0.0,5,2745
7,257.79,0.0,0.0,8,3529
7,257.79,0.0,0.0,5,3529
7,257.79,0.0,0.0,4,3529
7,258.3,0.0,0.0,8,3562
7,258.3,0.0,0.0,5,3562
7,258.3,0.0,0.0,4,3562
7,258.68,0.0,0.0,8,3433
7,258.68,0.0,0.0,5,3433
7,258.68,0.0,0.0,4,3433
7,259.36,0.0,0.0,8,3994
7,259.36,0.0,0.0,4,3994
7,260.07,0.0,0.0,8,3931
7,260.07,0.0,0.0,4,3931
7,260.29,0.0,0.0,8,4308
7,260.29,0.0,0.0,4,4308
7,260.45,0.0,0.0,8,4515
7,260.45,0.0,0.0,4,4515
7,260.84,0.0,0.0,8,5141
7,260.84,0.0,0.0,4,5141
7,260.65,0.0,0.0,8,4520
7,260.65,0.0,0.0,4,4520
7,260.76,0.0,0.0,8,3764
7,260.64,0.0,0.0,8,2849
7,260.29,0.0,0.0,8,2299
7,260.46,0.0,0.0,8,2180
7,260.0,0.0,0.0,8,1916
7,260.0,0.0,0.0,5,1916
7,259.0,0.0,0.0,8,1177
7,258.36,0.0,0.0,8,741
7,257.07,0.0,0.0,8,437
7,256.15,0.0,0.0,0,358
7,255.57,0.0,0.0,1,383
7,255.01,0.0,0.0,0,694
7,254.99,0.0,0.0,1,2207
7,254.61,0.0,0.0,0,3875
7,254.07,0.0,0.0,1,4148
7,254.53,0.0,0.0,1,3897
7,254.53,0.0,0.0,0,3845
7,254.64,0.0,0.0,4,4109
7,254.92,0.0,0.0,8,4345
7,255.5,0.0,0.0,8,4496
7,255.76,0.0,0.0,8,4474
7,256.15,0.0,0.0,8,4750
7,256.15,0.0,0.0,4,4750
7,256.61,0.0,0.0,8,4767
7,256.61,0.0,0.0,4,4767
7,256.58,0.0,0.0,8,4859
7,256.58,0.0,0.0,4,4859
7,256.58,0.0,0.0,8,4564
7,256.58,0.0,0.0,4,4564
7,256.61,0.0,0.0,8,3929
7,256.61,0.0,0.0,4,3929
7,256.53,0.0,0.0,8,3016
7,255.93,0.0,0.0,8,2470
7,255.08,0.0,0.0,1,2554
7,254.65,0.0,0.0,0,3725
7,253.72,0.0,0.0,0,1684
7,252.94,0.0,0.0,0,1092
7,251.79,0.0,0.0,0,666
7,251.07,0.0,0.0,0,487
7,250.44,0.0,0.0,0,349
7,249.69,0.0,0.0,0,339
7,249.07,0.0,0.0,0,601
7,248.44,0.0,0.0,0,1006
7,247.84,0.0,0.0,0,1216
7,247.29,0.0,0.0,0,1681
7,247.15,0.0,0.0,0,2412
7,247.79,0.0,0.0,0,3188
7,248.84,0.0,0.0,0,3716
7,249.53,0.0,0.0,0,4160
7,250.38,0.0,0.0,0,4197
7,251.5,0.0,0.0,0,4003
7,251.69,0.0,0.0,0,3831
7,251.68,0.0,0.0,1,4288
7,251.54,0.0,0.0,1,4376
7,250.61,0.0,0.0,0,4514
7,250.46,0.0,0.0,1,3380
7,250.68,0.0,0.0,1,2597
7,251.23,0.0,0.0,1,2271
7,251.15,0.0,0.0,0,2352
7,251.38,0.0,0.0,0,2680
7,251.15,0.0,0.0,0,1000
7,251.01,0.0,0.0,0,711
7,250.93,0.0,0.0,0,519
7,250.36,0.0,0.0,0,303
7,249.99,0.0,0.0,0,285
7,249.15,0.0,0.0,0,457
7,248.31,0.0,0.0,0,808
7,247.15,0.0,0.0,0,959
7,246.36,0.0,0.0,0,1319
7,246.15,0.0,0.0,0,2384
7,246.68,0.0,0.0,0,3504
7,247.37,0.0,0.0,0,3404
7,249.14,0.0,0.0,0,3438
7,250.22,0.0,0.0,0,3212
7,251.15,0.0,0.0,0,3410
7,251.93,0.0,0.0,0,3635
7,252.46,0.0,0.0,0,3802
7,252.0,0.0,0.0,0,3513
7,250.92,0.0,0.0,0,3350
7,249.84,0.0,0.0,0,2995
7,249.79,0.0,0.0,0,2731
7,249.61,0.0,0.0,0,2483
7,249.5,0.0,0.0,0,2041
7,249.45,0.0,0.0,0,1580
6,249.36,0.0,0.0,0,1478
7,249.08,0.0,0.0,0,1408
7,248.86,0.0,0.0,0,931
7,248.72,0.0,0.0,0,585
7,248.43,0.0,0.0,0,381
7,248.07,0.0,0.0,0,434
7,248.15,0.0,0.0,0,686
7,247.76,0.0,0.0,0,677
7,247.45,0.0,0.0,0,811
7,247.43,0.0,0.0,0,1122
7,248.91,0.0,0.0,0,1738
7,250.65,0.0,0.0,0,2421
7,251.99,0.0,0.0,0,2908
7,253.29,0.0,0.0,0,2985
7,254.79,0.0,0.0,0,3214
7,255.46,0.0,0.0,0,3410
7,255.79,0.0,0.0,0,3290
7,255.15,0.0,0.0,0,3079
7,253.86,0.0,0.0,0,2891
7,253.31,0.0,0.0,0,2199
7,252.43,0.0,0.0,0,1738
7,251.72,0.0,0.0,0,1555
7,251.53,0.0,0.0,0,1213
7,251.0,0.0,0.0,0,830
7,251.14,0.0,0.0,0,477
7,251.07,0.0,0.0,5,279
7,250.86,0.0,0.0,0,205
7,250.86,0.0,0.0,0,299
7,250.72,0.0,0.0,0,729
7,250.43,0.0,0.0,0,2544
7,250.38,0.0,0.0,0,4801
7,249.93,0.0,0.0,0,5696
7,250.01,0.0,0.0,0,4901
7,250.3,0.0,0.0,0,4189
7,252.5,0.0,0.0,0,4065
7,255.43,0.0,0.0,1,4172
7,257.86,0.0,0.0,1,4448
7,260.64,0.0,0.0,1,4537
7,261.72,0.0,0.0,1,4698
7,262.15,0.0,0.0,0,5232
7,262.29,0.0,0.0,8,5618
7,262.29,0.0,0.0,5,5618
7,262.37,0.0,0.0,8,5178
7,262.37,0.0,0.0,5,5178
7,262.45,0.0,0.0,8,3625
7,262.45,0.0,0.0,4,3625
7,263.07,0.0,0.0,8,2669
7,263.07,0.0,0.0,5,2669
7,263.29,0.0,0.0,8,2056
7,263.53,0.0,0.0,8,2834
7,262.94,0.0,0.0,8,2785
7,262.48,0.0,0.0,8,1118
7,261.79,0.0,0.0,8,599
7,260.86,0.0,0.0,4,353
7,260.86,0.0,0.0,8,353
7,260.06,0.0,0.0,4,283
7,258.72,0.0,0.0,1,358
7,258.15,0.0,0.0,0,811
7,257.0,0.0,0.0,0,2739
7,256.58,0.0,0.0,0,5225
7,255.93,0.0,0.0,1,6017
7,255.43,0.0,0.0,0,5398
7,255.23,0.0,0.0,0,5142
7,256.08,0.0,0.0,0,4092
7,256.23,0.0,0.0,1,4328
7,257.29,0.0,0.0,1,4600
7,257.93,0.0,0.0,1,4591
7,258.38,0.0,0.0,1,4983
7,258.46,0.0,0.0,0,5589
7,258.46,0.0,0.0,0,6317
7,257.44,0.0,0.0,0,5951
7,256.22,0.0,0.0,0,4350
7,255.72,0.0,0.0,0,3144
7,254.82,0.0,0.0,0,2319
7,254.22,0.0,0.0,0,2105
7,253.62,0.0,0.0,0,1517
7,253.51,0.0,0.0,0,991
7,252.82,0.0,0.0,0,529
7,253.22,0.0,0.0,1,343
7,253.86,0.0,0.0,1,247
7,253.86,0.0,0.0,1,325
7,253.22,0.0,0.0,1,827
7,252.72,0.0,0.0,0,2757
7,252.14,0.0,0.0,0,5323
7,252.72,0.0,0.0,1,6420
7,252.14,0.0,0.0,1,4478
7,253.38,0.0,0.0,1,4885
7,253.85,0.0,0.0,1,4259
7,254.29,0.0,0.0,1,4446
7,255.15,0.0,0.0,1,4738
7,256.01,0.0,0.0,1,4656
7,256.61,0.0,0.0,1,5094
7,256.95,0.0,0.0,1,5442
7,257.28,0.0,0.0,1,6450
7,256.68,0.0,0.0,1,5993
7,255.81,0.0,0.0,1,4377
7,255.43,0.0,0.0,1,3071
7,254.01,0.0,0.0,0,2646
7,253.21,0.0,0.0,0,3933
7,252.21,0.0,0.0,0,2422
7,251.35,0.0,0.0,0,1185
7,250.75,0.0,0.0,0,630
7,249.88,0.0,0.0,0,379
7,250.08,0.0,0.0,0,301
7,249.79,0.0,0.0,0,335
7,249.01,0.0,0.0,0,813
7,249.65,0.0,0.0,0,2629
7,249.54,0.0,0.0,0,5002
7,249.38,0.0,0.0,0,5906
7,248.79,0.0,0.0,0,4742
7,249.0,0.0,0.0,4,4704
7,250.72,0.0,0.0,0,4279
7,252.08,0.0,0.0,0,4566
7,253.41,0.0,0.0,1,4989
7,255.01,0.0,0.0,1,4968
7,255.94,0.0,0.0,0,5315
7,256.28,0.0,0.0,1,5867
7,256.48,0.0,0.0,0,6504
7,255.82,0.0,0.0,1,6185
7,255.0,0.0,0.0,1,4611
7,253.58,0.0,0.0,1,3652
7,252.08,0.0,0.0,0,2880
7,250.75,0.0,0.0,0,2815
7,250.02,0.0,0.0,0,2978
7,249.15,0.0,0.0,0,1805
7,248.62,0.0,0.0,0,1003
7,247.65,0.0,0.0,5,673
7,247.82,0.0,0.0,5,483
7,247.35,0.0,0.0,0,319
7,247.15,0.0,0.0,0,383
7,247.15,0.0,0.0,0,694
7,247.08,0.0,0.0,0,1129
7,247.21,0.0,0.0,0,1728
7,247.62,0.0,0.0,4,2487
7,248.08,0.0,0.0,5,3046
7,251.07,0.0,0.0,5,3593
7,255.01,0.0,0.0,1,4092
7,257.36,0.0,0.0,1,4506
7,259.08,0.0,0.0,0,4501
7,260.21,0.0,0.0,1,4857
7,260.79,0.0,0.0,1,4519
7,261.15,0.0,0.0,1,4486
7,260.93,0.0,0.0,0,4536
7,260.93,0.0,0.0,1,3801
7,260.88,0.0,0.0,1,3174
7,261.28,0.0,0.0,1,2556
7,261.41,0.0,0.0,1,2463
7,261.75,0.0,0.0,1,2801
7,261.95,0.0,0.0,8,2089
7,262.35,0.0,0.0,8,1053
7,262.93,0.0,0.0,8,648
7,263.08,0.0,0.0,1,540
7,263.42,0.0,0.0,1,313
7,263.65,0.0,0.0,1,260
7,263.86,0.0,0.0,1,442
7,263.75,0.0,0.0,1,769
7,264.55,0.0,0.0,1,1024
7,264.79,0.0,0.0,1,1695
7,265.29,0.0,0.0,0,2516
7,266.15,0.0,0.0,1,3256
7,267.22,0.0,0.0,0,3670
7,268.68,0.0,0.0,1,4070
7,269.88,0.0,0.0,1,4065
7,270.35,0.0,0.0,1,4409
7,270.79,0.0,0.0,1,4082
7,271.22,0.0,0.0,1,4050
7,271.3,0.0,0.0,1,4099
7,270.72,0.0,0.0,1,3388
7,270.58,0.0,0.0,1,2780
7,271.01,0.0,0.0,1,2261
7,271.87,0.0,0.0,1,1800
7,272.36,0.0,0.0,1,1433
7,272.56,0.0,0.0,1,1073
7,272.36,0.0,0.0,1,455
7,271.21,0.0,0.0,0,289
7,270.22,0.0,0.0,0,220
7,270.01,0.0,0.0,5,361
7,269.95,0.0,0.0,5,820
7,270.07,0.0,0.0,0,2809
7,269.48,0.0,0.0,0,5189
7,269.43,0.0,0.0,0,6048
7,269.29,0.0,0.0,0,5751
7,268.94,0.0,0.0,1,4728
7,270.08,0.0,0.0,0,4138
7,272.14,0.0,0.0,1,4324
7,272.58,0.0,0.0,0,4512
7,274.01,0.0,0.0,1,4786
7,274.58,0.0,0.0,0,4880
7,275.21,0.0,0.0,1,5406
7,275.53,0.0,0.0,1,6458
7,274.35,0.0,0.0,1,5732
7,272.15,0.0,0.0,1,4446
7,270.15,0.0,0.0,1,2836
7,269.08,0.0,0.0,1,2416
7,268.94,0.0,0.0,0,2076
7,268.55,0.0,0.0,0,1481
7,268.15,0.0,0.0,0,948
7,268.77,0.0,0.0,0,560
7,268.55,0.0,0.0,1,342
7,269.48,0.0,0.0,1,239
7,270.41,0.0,0.0,1,334
7,271.08,0.0,0.0,1,832
7,271.65,0.0,0.0,5,2972
7,272.36,0.0,0.0,1,5674
7,272.5,0.0,0.0,1,6229
7,272.79,0.0,0.0,1,5965
7,273.08,0.0,0.0,1,5124
7,273.95,0.0,0.0,1,4348
7,274.88,0.0,0.0,1,4473
7,276.21,0.0,0.0,1,5034
7,277.07,0.0,0.0,1,4784
7,278.48,0.0,0.0,1,5065
7,278.75,0.0,0.0,1,5589
7,278.36,0.0,0.0,1,6559
7,278.01,0.0,0.0,1,6104
7,277.15,0.0,0.0,1,4405
7,276.58,0.0,0.0,1,3001
7,276.22,0.0,0.0,1,2604
7,275.93,0.0,0.0,1,2931
7,275.87,0.0,0.0,0,3488
7,275.65,0.0,0.0,0,1125
7,275.15,0.0,0.0,0,583
7,274.86,0.0,0.0,0,327
7,274.51,0.0,0.0,0,270
7,274.15,0.0,0.0,4,336
7,274.15,0.0,0.0,5,336
7,274.51,0.0,0.0,5,887
7,274.51,0.0,0.0,4,887
7,274.68,0.0,0.0,5,2944
7,274.68,0.0,0.0,4,2944
7,274.82,0.0,0.0,5,5614
7,274.82,0.0,0.0,4,5614
7,274.75,0.0,0.0,5,6228
7,274.75,0.0,0.0,4,6228
7,274.95,0.0,0.0,5,5842
7,274.95,0.0,0.0,4,5842
7,274.95,0.0,0.0,5,5145
7,274.95,0.0,0.0,4,5145
7,275.08,0.0,0.0,5,4552
7,275.08,0.0,0.0,4,4552
7,275.22,0.0,0.0,5,4623
7,275.72,0.0,0.0,5,4911
7,275.79,0.0,0.0,5,4926
7,275.95,0.0,0.0,4,5315
7,275.95,0.0,0.0,5,5315
7,275.95,0.0,0.0,4,5681
7,275.95,0.0,0.0,5,5681
7,275.76,0.0,0.0,5,6602
7,275.76,0.0,0.0,4,6602
7,275.94,0.0,0.0,5,6128
7,275.94,0.0,0.0,4,6128
7,275.42,0.0,0.0,2,4520
7,275.42,0.0,0.0,5,4520
7,275.29,0.0,0.0,5,2986
7,275.29,0.0,0.0,2,2642
7,275.29,0.0,0.0,5,2642
7,275.29,0.0,0.0,3,2642
7,275.22,0.0,0.0,2,2342
7,275.22,0.0,0.0,5,2342
7,275.22,0.0,0.0,3,2342
7,275.15,0.0,0.0,2,1596
7,275.15,0.0,0.0,5,1596
7,275.15,0.0,0.0,3,1596
7,275.15,0.0,0.0,2,1115
7,275.15,0.0,0.0,5,1115
7,275.15,0.0,0.0,3,1115
7,274.94,0.0,0.0,2,568
7,274.94,0.0,0.0,5,568
7,274.94,0.0,0.0,3,568
7,274.86,0.0,0.0,2,352
7,274.86,0.0,0.0,5,352
7,274.08,0.0,0.0,2,291
7,274.08,0.0,0.0,5,291
7,274.08,0.0,0.0,3,291
7,272.52,0.0,0.0,2,391
7,272.52,0.0,0.0,5,391
7,270.28,0.0,0.0,2,855
7,270.28,0.0,0.0,5,855
7,270.28,0.0,0.0,8,855
7,268.94,0.0,0.0,5,2869
7,268.94,0.0,0.0,8,2869
7,267.44,0.0,0.0,5,4869
7,267.44,0.0,0.0,4,4869
7,267.44,0.0,0.0,8,4869
7,264.91,0.0,0.0,8,4601
7,264.91,0.0,0.0,5,4601
7,263.84,0.0,0.0,8,4475
7,263.84,0.0,0.0,5,4475
7,262.38,0.0,0.0,8,4021
7,262.38,0.0,0.0,5,4021
7,261.53,0.0,0.0,8,3559
7,261.53,0.0,0.0,5,3559
7,261.38,0.0,0.0,8,3524
7,261.38,0.0,0.0,5,3524
7,260.92,0.0,0.0,8,3587
7,260.92,0.0,0.0,5,3587
7,260.46,0.0,0.0,8,3293
7,260.46,0.0,0.0,5,3293
7,260.23,0.0,0.0,8,3557
7,260.23,0.0,0.0,5,3557
7,259.92,0.0,0.0,8,4081
7,259.92,0.0,0.0,5,4081
7,259.69,0.0,0.0,8,4269
7,259.92,0.0,0.0,8,4178
7,259.92,0.0,0.0,4,4178
7,260.07,0.0,0.0,8,3130
7,259.92,0.0,0.0,1,2480
7,259.53,0.0,0.0,0,2251
7,258.68,0.0,0.0,0,2081
7,258.22,0.0,0.0,0,1450
7,256.89,0.0,0.0,0,949
7,255.61,0.0,0.0,0,566
7,254.76,0.0,0.0,0,335
7,253.68,0.0,0.0,0,272
7,252.45,0.0,0.0,0,353
7,251.84,0.0,0.0,0,828
7,251.07,0.0,0.0,0,2728
7,250.46,0.0,0.0,0,4791
7,249.84,0.0,0.0,0,5517
7,249.38,0.0,0.0,0,4240
7,249.3,0.0,0.0,0,4565
7,250.22,0.0,0.0,0,3988
7,251.45,0.0,0.0,0,4440
7,253.22,0.0,0.0,0,4958
7,254.76,0.0,0.0,0,4928
7,255.91,0.0,0.0,0,5078
7,256.38,0.0,0.0,0,5560
7,257.01,0.0,0.0,0,5841
7,256.58,0.0,0.0,0,5779
7,255.65,0.0,0.0,0,4677
7,254.75,0.0,0.0,0,3348
7,253.75,0.0,0.0,0,2690
7,253.72,0.0,0.0,0,2573
7,252.55,0.0,0.0,0,2440
7,252.73,0.0,0.0,0,1654
7,252.58,0.0,0.0,0,1032
7,252.51,0.0,0.0,0,601
7,251.65,0.0,0.0,0,467
7,251.08,0.0,0.0,0,361
7,250.08,0.0,0.0,0,388
7,249.65,0.0,0.0,0,647
7,249.46,0.0,0.0,0,1175
7,248.79,0.0,0.0,0,1720
7,248.23,0.0,0.0,0,2582
7,248.57,0.0,0.0,0,3473
7,250.36,0.0,0.0,0,3916
7,251.93,0.0,0.0,0,4155
7,254.15,0.0,0.0,0,4379
7,255.29,0.0,0.0,0,4595
7,256.15,0.0,0.0,0,4212
7,256.72,0.0,0.0,0,3941
7,257.15,0.0,0.0,0,3601
7,256.68,0.0,0.0,0,3374
7,255.22,0.0,0.0,0,3141
7,253.02,0.0,0.0,0,3479
7,252.09,0.0,0.0,0,3429
7,251.09,0.0,0.0,0,4055
7,250.63,0.0,0.0,0,2990
7,249.76,0.0,0.0,0,1872
7,249.62,0.0,0.0,0,1210
7,249.96,0.0,0.0,0,756
7,250.16,0.0,0.0,0,494
7,250.49,0.0,0.0,0,313
7,250.73,0.0,0.0,0,271
7,250.22,0.0,0.0,0,474
7,251.29,0.0,0.0,1,735
7,253.02,0.0,0.0,1,1296
7,254.75,0.0,0.0,1,1880
7,256.09,0.0,0.0,8,2567
7,257.35,0.0,0.0,8,3338
7,257.35,0.0,0.0,5,3338
7,259.14,0.0,0.0,8,3771
7,259.14,0.0,0.0,5,3771
7,260.48,0.0,0.0,8,4175
7,260.48,0.0,0.0,4,4175
7,261.79,0.0,0.0,8,4567
7,261.79,0.0,0.0,4,4567
7,262.44,0.0,0.0,8,3873
7,262.44,0.0,0.0,5,3873
7,262.88,0.0,0.0,8,3383
7,262.88,0.0,0.0,3,3383
7,263.08,0.0,0.0,8,2769
7,263.08,0.0,0.0,5,2769
7,263.08,0.0,0.0,3,2769
7,263.61,0.0,0.0,8,2357
7,263.61,0.0,0.0,5,2357
7,263.61,0.0,0.0,3,2357
7,263.72,0.0,0.0,8,1935
7,263.72,0.0,0.0,5,1935
7,264.54,0.0,0.0,8,1800
7,264.54,0.0,0.0,5,1800
7,264.58,0.0,0.0,8,2218
7,264.58,0.0,0.0,5,2218
7,263.94,0.0,0.0,8,2264
7,263.94,0.0,0.0,5,2264
7,263.41,0.0,0.0,8,2292
7,263.41,0.0,0.0,5,2292
7,263.41,0.0,0.0,4,2292
7,262.67,0.0,0.0,8,979
7,262.67,0.0,0.0,5,979
4,262.54,0.0,0.0,8,600
4,262.54,0.0,0.0,5,600
4,262.54,0.0,0.0,4,600
7,261.94,0.0,0.0,8,341
7,261.94,0.0,0.0,5,341
7,261.14,0.0,0.0,8,269
7,261.14,0.0,0.0,5,269
7,260.81,0.0,0.0,8,347
7,260.81,0.0,0.0,4,347
7,260.08,0.0,0.0,8,775
7,260.08,0.0,0.0,5,775
7,260.08,0.0,0.0,4,775
7,259.34,0.0,0.0,8,2183
7,259.34,0.0,0.0,5,2183
7,259.34,0.0,0.0,4,2183
7,258.74,0.0,0.0,8,3637
7,258.74,0.0,0.0,4,3637
7,258.28,0.0,0.0,8,3651
7,258.28,0.0,0.0,5,3651
7,258.28,0.0,0.0,4,3651
7,257.68,0.0,0.0,8,3231
7,257.68,0.0,0.0,5,3231
7,256.94,0.0,0.0,8,3410
7,256.94,0.0,0.0,4,3410
7,257.01,0.0,0.0,4,3307
7,257.01,0.0,0.0,8,3307
7,257.29,0.0,0.0,4,3638
7,257.29,0.0,0.0,8,3638
7,257.68,0.0,0.0,8,3970
7,257.68,0.0,0.0,4,3970
7,258.01,0.0,0.0,8,4207
7,258.01,0.0,0.0,4,4207
7,258.48,0.0,0.0,4,4440
7,258.55,0.0,0.0,8,4414
7,258.55,0.0,0.0,4,4414
7,258.36,0.0,0.0,8,4800
7,258.36,0.0,0.0,4,4800
7,257.86,0.0,0.0,8,4437
7,257.57,0.0,0.0,8,3528
7,257.72,0.0,0.0,8,2611
7,257.02,0.0,0.0,8,2162
7,257.01,0.0,0.0,8,1977
7,256.72,0.0,0.0,8,1430
7,256.65,0.0,0.0,8,888
7,256.35,0.0,0.0,8,494
7,256.28,0.0,0.0,8,321
7,256.01,0.0,0.0,0,255
7,255.55,0.0,0.0,8,354
7,255.15,0.0,0.0,8,872
7,255.62,0.0,0.0,8,2836
7,255.81,0.0,0.0,8,5254
7,255.61,0.0,0.0,8,5568
7,255.41,0.0,0.0,8,5066
7,255.5,0.0,0.0,8,5045
7,255.5,0.0,0.0,5,5045
7,255.41,0.0,0.0,8,4302
7,256.29,0.0,0.0,8,4332
7,256.29,0.0,0.0,5,4332
7,256.93,0.0,0.0,0,4602
7,257.94,0.0,0.0,0,4608
7,258.61,0.0,0.0,0,4625
7,259.14,0.0,0.0,0,5424
7,259.36,0.0,0.0,0,6186
7,258.79,0.0,0.0,0,5809
7,257.51,0.0,0.0,0,4066
7,256.29,0.0,0.0,0,2924
7,255.93,0.0,0.0,0,2574
7,255.58,0.0,0.0,0,2330
7,255.42,0.0,0.0,0,1522
7,254.88,0.0,0.0,0,977
7,254.78,0.0,0.0,0,491
7,254.55,0.0,0.0,0,303
7,254.55,0.0,0.0,0,245
7,254.62,0.0,0.0,0,346
7,254.89,0.0,0.0,0,882
7,255.28,0.0,0.0,0,2856
7,255.88,0.0,0.0,0,5351
7,256.58,0.0,0.0,0,5684
7,257.01,0.0,0.0,1,5345
7,258.43,0.0,0.0,1,4847
7,260.71,0.0,0.0,1,4412
7,262.81,0.0,0.0,0,4497
7,265.07,0.0,0.0,0,4653
7,266.61,0.0,0.0,1,4917
7,267.86,0.0,0.0,0,5147
7,269.58,0.0,0.0,0,3271
7,270.36,0.0,0.0,0,5287
7,269.79,0.0,0.0,0,5676
7,269.87,0.0,0.0,0,4207
7,269.86,0.0,0.0,0,3080
7,269.72,0.0,0.0,0,2777
7,270.01,0.0,0.0,0,2278
7,269.79,0.0,0.0,0,1706
7,269.29,0.0,0.0,0,2597
7,269.08,0.0,0.0,0,756
7,268.41,0.0,0.0,0,352
7,268.07,0.0,0.0,0,366
7,267.65,0.0,0.0,0,883
7,268.28,0.0,0.0,0,2952
7,268.65,0.0,0.0,0,5369
7,268.08,0.0,0.0,0,5848
7,267.58,0.0,0.0,1,5751
7,267.54,0.0,0.0,1,5143
7,269.57,0.0,0.0,0,4479
7,272.6,0.0,0.0,0,4706
7,274.68,0.0,0.0,0,4872
7,276.01,0.0,0.0,0,4878
7,277.21,0.0,0.0,1,5056
7,277.88,0.0,0.0,1,5834
7,277.55,0.0,0.0,1,6527
7,276.15,0.0,0.0,1,6039
7,274.82,0.0,0.0,1,4502
7,273.29,0.0,0.0,1,3289
7,272.23,0.0,0.0,1,3096
7,272.15,0.0,0.0,1,2753
7,272.16,0.0,0.0,0,1797
7,271.75,0.0,0.0,5,1188
7,271.49,0.0,0.0,5,589
7,272.08,0.0,0.0,5,333
7,271.75,0.0,0.0,5,283
7,271.82,0.0,0.0,5,373
7,271.68,0.0,0.0,0,886
7,271.94,0.0,0.0,5,2795
7,271.79,0.0,0.0,5,5340
7,272.02,0.0,0.0,1,6309
7,272.02,0.0,0.0,1,5673
7,272.28,0.0,0.0,0,4948
7,273.07,0.0,0.0,1,4463
7,274.29,0.0,0.0,1,4936
7,275.28,0.0,0.0,1,5218
7,276.61,0.0,0.0,1,5101
7,277.95,0.0,0.0,1,5302
7,278.29,0.0,0.0,1,5810
7,278.65,0.0,0.0,1,6305
7,278.15,0.0,0.0,1,5657
7,276.75,0.0,0.0,1,4503
7,275.42,0.0,0.0,1,3516
7,275.5,0.0,0.0,1,3094
7,275.64,0.0,0.0,1,3370
7,276.07,0.0,0.0,0,2819
7,275.23,0.0,0.0,0,1892
7,274.22,0.0,0.0,0,1179
7,274.0,0.0,0.0,0,759
7,272.3,0.0,0.0,5,528
7,270.55,0.0,0.0,5,366
7,269.22,0.0,0.0,3,399
7,268.73,0.0,0.0,4,703
7,268.73,0.0,0.0,3,703
7,268.73,0.0,0.0,5,703
7,268.35,0.0,0.0,4,1307
7,268.35,0.0,0.0,3,1307
7,268.35,0.0,0.0,5,1307
7,269.21,0.0,0.0,5,1888
7,269.22,0.0,0.0,1,2838
7,270.28,0.0,0.0,1,3381
7,271.58,0.0,0.0,5,4033
7,273.69,0.0,0.0,1,4425
7,275.28,0.0,0.0,1,4886
7,276.08,0.0,0.0,1,4693
7,276.58,0.0,0.0,1,4986
7,277.49,0.0,0.0,1,4811
7,277.65,0.0,0.0,1,4757
7,277.49,0.0,0.0,1,4754
7,276.36,0.0,0.0,0,4530
7,275.49,0.0,0.0,0,3900
7,274.86,0.0,0.0,1,3497
7,274.42,0.0,0.0,1,3742
