holiday,workingday,weathersit,atemp,hum,windspeed,cnt
0,0,1,0.4394,0.88,0.0,30
0,0,1,0.4394,0.88,0.0,14
0,0,1,0.4394,0.88,0.0,15
0,0,1,0.4394,0.88,0.0,21
0,0,1,0.4394,0.86,0.0,44
0,0,1,0.4545,0.88,0.0,107
0,0,1,0.4848,0.77,0.0,185
0,0,1,0.5303,0.68,0.0896,365
0,0,1,0.6212,0.53,0.0896,423
0,0,1,0.6212,0.44,0.0896,455
0,0,1,0.6212,0.44,0.0896,418
0,0,1,0.6364,0.47,0.1642,500
0,0,1,0.6364,0.51,0.1642,407
0,0,1,0.6212,0.5,0.1343,470
0,0,1,0.6061,0.61,0.1045,438
0,0,1,0.6212,0.5,0.1045,414
0,0,1,0.5303,0.73,0.0896,302
0,0,1,0.5303,0.73,0.1045,193
0,0,1,0.5152,0.83,0.1045,173
0,0,2,0.5,0.94,0.0,152
0,0,1,0.4848,0.88,0.1045,123
1,0,1,0.4848,0.94,0.0,53
1,0,1,0.4697,0.88,0.0,34
1,0,1,0.4697,0.88,0.0,19
1,0,1,0.4545,0.88,0.0,11
1,0,1,0.4545,0.94,0.0,6
1,0,1,0.4545,0.94,0.0,21
1,0,1,0.4394,0.94,0.0,44
1,0,1,0.4545,0.88,0.0,114
1,0,1,0.5,0.83,0.0,254
1,0,1,0.5152,0.77,0.0,219
1,0,1,0.5303,0.73,0.1642,265
1,0,1,0.6061,0.69,0.0896,322
1,0,2,0.6515,0.48,0.0896,365
1,0,1,0.6515,0.37,0.0,365
1,0,1,0.6515,0.37,0.0,370
1,0,2,0.6515,0.42,0.1045,384
1,0,2,0.6364,0.45,0.0896,402
1,0,2,0.6212,0.54,0.1045,459
1,0,2,0.6212,0.53,0.0,473
1,0,2,0.5455,0.78,0.0896,336
1,0,1,0.5909,0.73,0.0,225
1,0,1,0.5303,0.88,0.0896,175
1,0,1,0.5303,0.88,0.0896,126
1,0,2,0.5152,0.88,0.1045,75
0,1,2,0.5152,0.88,0.0,30
0,1,2,0.5,0.94,0.0896,11
0,1,2,0.5,0.94,0.1343,5
0,1,2,0.5,0.88,0.1045,3
0,1,2,0.5,0.88,0.1343,5
0,1,2,0.5,0.88,0.0,20
0,1,1,0.5,0.83,0.0896,123
0,1,2,0.5,0.88,0.0896,352
0,1,2,0.5303,0.83,0.1045,406
0,1,2,0.5909,0.69,0.0,235
0,1,2,0.5909,0.69,0.1343,149
0,1,2,0.5909,0.73,0.1642,123
0,1,2,0.5909,0.73,0.1642,181
0,1,2,0.5909,0.73,0.19399999999999998,180
0,1,3,0.5909,0.73,0.1045,171
0,1,2,0.5758,0.78,0.1642,175
0,1,2,0.5909,0.73,0.1642,320
0,1,2,0.5758,0.78,0.2537,604
0,1,2,0.5758,0.78,0.2239,539
0,1,2,0.5455,0.83,0.2239,318
0,1,2,0.5455,0.83,0.2239,234
0,1,2,0.5455,0.78,0.19399999999999998,175
0,1,2,0.5303,0.83,0.19399999999999998,147
0,1,2,0.5303,0.83,0.2836,57
0,1,2,0.5303,0.83,0.1343,25
0,1,3,0.5303,0.83,0.1343,10
0,1,2,0.5303,0.83,0.2836,2
0,1,3,0.5152,0.94,0.2985,2
0,1,3,0.5152,0.94,0.3881,7
0,1,2,0.5152,0.88,0.3284,22
0,1,2,0.5152,0.88,0.2537,112
0,1,2,0.5152,0.88,0.3881,259
0,1,2,0.5152,0.88,0.3881,404
0,1,2,0.5152,0.88,0.4478,197
0,1,2,0.5152,0.88,0.3881,113
0,1,3,0.5152,0.94,0.3284,120
0,1,3,0.5152,0.88,0.3284,62
0,1,3,0.5152,0.88,0.2239,101
0,1,3,0.5152,0.94,0.2836,78
0,1,3,0.5152,0.94,0.2537,45
0,1,2,0.5303,0.88,0.2239,55
0,1,3,0.5152,0.94,0.2239,251
0,1,3,0.5152,0.94,0.1343,172
0,1,3,0.5152,0.94,0.1343,109
0,1,3,0.5152,0.94,0.1045,90
0,1,3,0.5152,1.0,0.1045,83
0,1,3,0.5152,0.94,0.0896,43
0,1,3,0.5152,0.94,0.0896,54
0,1,2,0.5152,0.94,0.1343,15
0,1,2,0.5152,0.94,0.0,12
0,1,2,0.5152,0.94,0.0,4
0,1,2,0.5152,1.0,0.19399999999999998,6
0,1,2,0.5152,1.0,0.1045,7
0,1,2,0.5152,1.0,0.1045,17
0,1,3,0.5152,1.0,0.0896,52
0,1,3,0.5152,1.0,0.1343,81
0,1,3,0.5152,1.0,0.0896,209
0,1,3,0.5303,1.0,0.1045,109
0,1,3,0.5303,1.0,0.1343,69
0,1,2,0.5758,0.83,0.0,84
0,1,2,0.5606,0.88,0.0,105
0,1,2,0.5758,0.83,0.1642,162
0,1,1,0.6061,0.78,0.19399999999999998,133
0,1,1,0.6061,0.78,0.19399999999999998,155
0,1,1,0.6212,0.74,0.2239,276
0,1,3,0.5758,0.83,0.2537,479
0,1,3,0.5758,0.83,0.2537,268
0,1,2,0.5758,0.83,0.1642,205
0,1,1,0.5758,0.83,0.2836,181
0,1,1,0.5758,0.83,0.19399999999999998,123
0,1,1,0.5758,0.83,0.19399999999999998,114
0,1,2,0.5455,0.88,0.19399999999999998,47
0,1,1,0.5455,0.94,0.0896,39
0,1,1,0.5455,0.94,0.1343,24
0,1,1,0.5303,0.94,0.1642,6
0,1,1,0.5303,0.94,0.1343,7
0,1,1,0.5303,0.94,0.19399999999999998,8
0,1,2,0.5303,0.94,0.1642,17
0,1,3,0.5303,0.88,0.19399999999999998,94
0,1,3,0.5303,0.88,0.19399999999999998,147
0,1,2,0.5303,0.9,0.1642,209
0,1,2,0.5303,0.94,0.2239,180
0,1,3,0.5152,0.88,0.3582,125
0,1,3,0.5,0.88,0.1642,87
0,1,3,0.5,0.88,0.1642,75
0,1,1,0.5303,0.73,0.3582,132
0,1,1,0.6212,0.43,0.3582,156
0,1,1,0.6212,0.43,0.2836,230
0,1,1,0.6212,0.43,0.2239,344
0,1,1,0.5455,0.46,0.4179,481
0,1,1,0.5152,0.39,0.2836,423
0,1,1,0.5152,0.39,0.3284,248
0,1,1,0.5,0.42,0.19399999999999998,196
0,1,1,0.4848,0.45,0.19399999999999998,178
0,1,1,0.4545,0.59,0.2239,143
0,1,1,0.4545,0.59,0.1642,95
0,0,1,0.4545,0.55,0.1045,106
0,0,1,0.4545,0.55,0.2537,73
0,0,1,0.4545,0.59,0.19399999999999998,56
0,0,1,0.4394,0.62,0.19399999999999998,23
0,0,1,0.4242,0.67,0.1343,6
0,0,1,0.4242,0.71,0.1642,7
0,0,1,0.4091,0.71,0.0,20
0,0,1,0.4091,0.76,0.1045,57
0,0,1,0.4545,0.59,0.2836,125
0,0,1,0.5,0.48,0.2985,207
0,0,1,0.5152,0.45,0.4478,322
0,0,1,0.5303,0.4,0.3881,374
0,0,1,0.5455,0.35,0.5522,456
0,0,1,0.6212,0.35,0.4627,394
0,0,1,0.6212,0.33,0.4627,472
0,0,1,0.6212,0.31,0.4925,377
0,0,1,0.6212,0.29,0.3881,443
0,0,1,0.5455,0.32,0.2836,441
0,0,1,0.5152,0.39,0.19399999999999998,372
0,0,1,0.4848,0.51,0.1343,238
0,0,1,0.4848,0.48,0.1343,179
0,0,1,0.4848,0.42,0.2239,168
0,0,1,0.4848,0.36,0.1343,166
0,0,1,0.4697,0.41,0.1642,135
0,0,1,0.4545,0.44,0.1343,107
0,0,1,0.4394,0.47,0.1343,77
0,0,1,0.4242,0.54,0.1343,65
0,0,1,0.4242,0.54,0.1343,42
0,0,1,0.4242,0.54,0.19399999999999998,12
0,0,1,0.4242,0.54,0.1642,7
0,0,1,0.3939,0.66,0.1642,10
0,0,1,0.4091,0.62,0.1343,48
0,0,1,0.4394,0.62,0.19399999999999998,99
0,0,1,0.4848,0.45,0.2239,190
0,0,1,0.5152,0.45,0.2537,347
0,0,1,0.5303,0.35,0.2836,377
0,0,1,0.5455,0.35,0.2537,444
0,0,1,0.6212,0.35,0.2985,438
0,0,1,0.6212,0.4,0.2985,462
0,0,1,0.6212,0.35,0.3881,412
0,0,1,0.6212,0.46,0.3881,466
0,0,1,0.5455,0.49,0.4627,405
0,0,1,0.5303,0.49,0.4478,328
0,0,1,0.5152,0.52,0.3881,233
0,0,1,0.5152,0.52,0.4627,178
0,0,1,0.5152,0.52,0.3881,102
0,0,1,0.5303,0.49,0.4179,130
0,0,1,0.5303,0.52,0.4179,62
0,1,1,0.5152,0.56,0.3284,37
0,1,1,0.5303,0.54,0.3881,17
0,1,1,0.5303,0.54,0.3881,7
0,1,1,0.5303,0.49,0.19399999999999998,2
0,1,1,0.5,0.59,0.1642,5
0,1,1,0.4848,0.63,0.2985,29
0,1,1,0.4848,0.55,0.2537,114
0,1,2,0.4848,0.55,0.1642,309
0,1,2,0.4848,0.51,0.2537,414
0,1,2,0.4848,0.45,0.2836,206
0,1,1,0.5,0.45,0.1642,135
0,1,1,0.5303,0.43,0.0,166
0,1,1,0.5303,0.4,0.0896,205
0,1,1,0.5303,0.46,0.0896,205
0,1,1,0.5455,0.49,0.19399999999999998,166
0,1,1,0.5303,0.6,0.2537,208
0,1,1,0.5455,0.56,0.2537,302
0,1,1,0.5303,0.64,0.1343,620
0,1,1,0.5303,0.6,0.0,518
0,1,1,0.5152,0.68,0.1045,333
0,1,1,0.5,0.77,0.1045,229
0,1,1,0.4848,0.77,0.1045,177
0,1,1,0.4848,0.77,0.0,104
0,1,2,0.4697,0.88,0.0,62
0,1,1,0.4697,0.82,0.0,31
0,1,2,0.4545,0.88,0.0,11
0,1,1,0.4394,0.94,0.0896,5
0,1,1,0.4394,0.94,0.0896,1
0,1,2,0.4394,0.94,0.1045,4
0,1,2,0.4545,0.88,0.0,21
0,1,1,0.4545,0.82,0.0896,109
0,1,1,0.4545,0.88,0.0896,341
0,1,1,0.4848,0.77,0.0896,499
0,1,2,0.5,0.77,0.0896,227
0,1,2,0.5303,0.68,0.0,102
0,1,2,0.6212,0.49,0.1045,147
0,1,2,0.6212,0.43,0.0896,201
0,1,2,0.6212,0.38,0.19399999999999998,219
0,1,2,0.6212,0.41,0.1642,169
0,1,1,0.6212,0.5,0.19399999999999998,205
0,1,1,0.6212,0.57,0.2537,304
0,1,1,0.6061,0.6,0.1343,625
0,1,1,0.5303,0.68,0.1045,570
0,1,1,0.5303,0.6,0.1045,317
0,1,1,0.5152,0.64,0.1642,227
0,1,2,0.5152,0.68,0.1343,206
0,1,2,0.5,0.77,0.1642,137
0,1,2,0.5,0.77,0.19399999999999998,70
0,1,2,0.5,0.77,0.19399999999999998,34
0,1,2,0.5,0.77,0.19399999999999998,16
0,1,2,0.5,0.77,0.19399999999999998,7
0,1,3,0.4848,0.94,0.19399999999999998,3
0,1,3,0.4848,1.0,0.1045,3
0,1,3,0.5,0.83,0.2537,31
0,1,3,0.5,0.77,0.2537,68
0,1,3,0.5152,0.7,0.4925,210
0,1,3,0.5,0.88,0.4925,202
0,1,3,0.5,0.88,0.4925,123
0,1,3,0.5,0.94,0.2537,149
0,1,3,0.5,0.94,0.3284,130
0,1,2,0.5152,0.94,0.2836,106
0,1,3,0.5152,0.94,0.1642,97
0,1,3,0.5152,1.0,0.1343,120
0,1,3,0.5303,0.94,0.1642,201
0,1,3,0.5303,0.94,0.1642,181
0,1,3,0.5303,1.0,0.1642,140
0,1,2,0.5455,0.88,0.1343,197
0,1,3,0.5152,0.94,0.0896,145
0,1,2,0.5455,0.94,0.1343,85
0,1,2,0.5455,0.94,0.3582,107
0,1,2,0.5455,0.94,0.3582,69
0,1,1,0.5303,0.94,0.2985,26
0,1,1,0.5303,0.88,0.3582,15
0,1,1,0.5303,0.88,0.4478,4
0,1,1,0.4848,0.82,0.4627,1
0,1,1,0.4848,0.82,0.4627,8
0,1,1,0.4697,0.82,0.3582,26
0,1,1,0.4394,0.82,0.4179,92
0,1,1,0.4242,0.77,0.4478,318
0,1,1,0.4394,0.67,0.5224,426
0,1,1,0.4394,0.67,0.5821,223
0,1,1,0.4545,0.59,0.4478,130
0,1,1,0.4697,0.55,0.5224,129
0,1,1,0.4697,0.48,0.5224,199
0,1,1,0.4848,0.45,0.5821,164
0,1,2,0.4697,0.48,0.5522,155
0,1,2,0.4697,0.51,0.4478,160
0,1,2,0.4697,0.51,0.4478,234
0,1,2,0.4697,0.48,0.3881,494
0,1,2,0.4545,0.51,0.2985,469
0,1,1,0.4545,0.51,0.3582,298
0,1,2,0.4545,0.51,0.3284,241
0,1,1,0.4394,0.51,0.2985,165
0,1,1,0.4394,0.51,0.3284,128
0,1,1,0.4242,0.58,0.2537,90
0,1,1,0.4091,0.62,0.2537,50
0,1,1,0.4091,0.62,0.2239,26
0,1,1,0.3939,0.66,0.1642,18
0,1,1,0.3485,0.71,0.1343,7
0,1,1,0.3485,0.71,0.1642,6
0,1,1,0.3333,0.76,0.19399999999999998,31
0,1,1,0.3485,0.71,0.1642,85
0,1,1,0.3485,0.71,0.1642,233
0,1,1,0.4091,0.62,0.19399999999999998,402
0,1,2,0.4242,0.58,0.1343,222
0,1,1,0.4545,0.51,0.1642,138
0,1,1,0.4848,0.45,0.2239,174
0,1,1,0.4848,0.45,0.2985,240
0,1,1,0.4697,0.48,0.3284,206
0,1,1,0.5,0.42,0.2985,198
0,1,1,0.4848,0.45,0.2836,235
0,1,1,0.4848,0.45,0.2537,302
0,1,2,0.4545,0.51,0.2537,524
0,1,2,0.4394,0.54,0.2537,397
0,1,2,0.4394,0.54,0.3881,253
0,1,2,0.4394,0.54,0.2239,184
0,1,1,0.4242,0.58,0.1642,143
0,1,1,0.4242,0.54,0.1642,113
0,1,1,0.4091,0.62,0.2239,117
0,0,1,0.4091,0.62,0.19399999999999998,96
0,0,1,0.4091,0.62,0.19399999999999998,70
0,0,1,0.4091,0.62,0.2537,31
0,0,1,0.4091,0.62,0.1343,20
0,0,1,0.3939,0.66,0.0896,8
0,0,1,0.3939,0.66,0.0,8
0,0,1,0.3788,0.71,0.0,18
0,0,1,0.3636,0.76,0.1045,57
0,0,1,0.4091,0.71,0.0,114
0,0,1,0.4242,0.67,0.0896,169
0,0,2,0.4394,0.62,0.1045,236
0,0,2,0.4394,0.62,0.1045,282
0,0,1,0.4545,0.55,0.0896,343
0,0,1,0.4848,0.45,0.0,322
0,0,2,0.4697,0.48,0.2239,310
0,0,1,0.4697,0.51,0.2239,382
0,0,1,0.4848,0.45,0.19399999999999998,359
0,0,1,0.4545,0.55,0.1343,360
0,0,1,0.4394,0.54,0.0896,335
0,0,1,0.4394,0.67,0.0,220
0,0,1,0.4242,0.67,0.0,159
0,0,1,0.4091,0.76,0.0,157
0,0,1,0.4091,0.76,0.0,144
0,0,1,0.3939,0.82,0.0,108
0,0,1,0.3788,0.87,0.0,88
0,0,1,0.3788,0.87,0.0,71
0,0,1,0.3485,0.87,0.0896,50
0,0,1,0.3636,0.87,0.0,46
0,0,1,0.3636,0.87,0.0,6
0,0,1,0.3485,0.87,0.0,3
0,0,1,0.3333,0.87,0.1045,12
0,0,1,0.3485,0.87,0.0896,21
0,0,1,0.3485,0.87,0.1343,88
0,0,1,0.4091,0.76,0.0,143
0,0,1,0.4242,0.71,0.0896,289
0,0,1,0.4545,0.72,0.1642,333
0,0,1,0.4848,0.59,0.2537,413
0,0,1,0.5,0.55,0.19399999999999998,415
0,0,1,0.5,0.55,0.2239,408
0,0,1,0.5,0.52,0.1642,387
0,0,1,0.5,0.55,0.19399999999999998,405
0,0,1,0.4848,0.63,0.1343,340
0,0,1,0.4848,0.63,0.1045,284
0,0,1,0.4545,0.77,0.0,193
0,0,1,0.4394,0.72,0.0896,144
0,0,1,0.4394,0.72,0.0896,99
0,0,1,0.4242,0.77,0.1045,94
0,0,1,0.4242,0.77,0.1642,49
0,1,1,0.4242,0.77,0.0,32
0,1,1,0.4091,0.82,0.1343,15
0,1,1,0.4091,0.87,0.1045,7
0,1,1,0.4091,0.82,0.0896,4
0,1,1,0.4091,0.82,0.0,6
0,1,1,0.3939,0.87,0.0,21
0,1,1,0.4091,0.87,0.1045,86
0,1,2,0.3939,0.94,0.1045,285
0,1,2,0.4242,0.88,0.1642,398
0,1,2,0.4394,0.82,0.1642,195
0,1,2,0.4545,0.82,0.2537,129
0,1,2,0.4848,0.72,0.1642,168
0,1,2,0.5,0.68,0.1045,220
0,1,2,0.5152,0.64,0.2239,198
0,1,2,0.5152,0.64,0.19399999999999998,206
0,1,1,0.5303,0.6,0.1642,177
0,1,1,0.5152,0.64,0.19399999999999998,310
0,1,1,0.5,0.68,0.1343,614
0,1,1,0.5152,0.6,0.0896,486
0,1,3,0.4697,0.82,0.0,237
0,1,1,0.4697,0.82,0.1045,129
0,1,1,0.4545,0.87,0.1045,126
0,1,1,0.4697,0.75,0.1642,79
0,1,1,0.4545,0.77,0.0896,59
0,1,1,0.4394,0.77,0.1343,30
0,1,1,0.4394,0.77,0.1343,11
0,1,1,0.4242,0.82,0.1343,5
0,1,1,0.4091,0.87,0.0,4
0,1,1,0.3939,0.87,0.1343,5
0,1,1,0.3939,0.87,0.1343,24
0,1,1,0.3939,0.82,0.1045,98
0,1,1,0.4091,0.76,0.19399999999999998,314
0,1,1,0.4394,0.72,0.0,408
0,1,1,0.4697,0.55,0.2239,223
0,1,1,0.4848,0.51,0.2537,128
0,1,1,0.5,0.48,0.2836,166
0,1,1,0.5152,0.39,0.3582,200
0,1,1,0.5303,0.37,0.3881,198
0,1,1,0.5303,0.4,0.2537,200
0,1,1,0.5303,0.37,0.1045,234
0,1,1,0.5303,0.37,0.19399999999999998,285
0,1,1,0.5303,0.37,0.1045,585
0,1,1,0.5,0.42,0.1045,518
0,1,1,0.4697,0.67,0.19399999999999998,338
0,1,1,0.4545,0.67,0.1045,248
0,1,1,0.4394,0.72,0.1343,201
0,1,1,0.4545,0.67,0.19399999999999998,170
0,1,1,0.4394,0.72,0.1343,94
0,1,1,0.4394,0.72,0.19399999999999998,32
0,1,1,0.4394,0.67,0.2537,12
0,1,1,0.4394,0.67,0.1642,3
0,1,1,0.4394,0.67,0.2239,3
0,1,1,0.4242,0.71,0.2537,5
0,1,1,0.4242,0.71,0.2239,21
0,1,1,0.4242,0.71,0.2239,92
0,1,1,0.4242,0.71,0.1642,299
0,1,2,0.4394,0.67,0.19399999999999998,464
0,1,2,0.4697,0.63,0.2239,240
0,1,2,0.5,0.62,0.2537,131
0,1,1,0.5,0.59,0.3284,155
0,1,3,0.5455,0.53,0.2239,194
0,1,3,0.5303,0.6,0.1045,82
0,1,2,0.5,0.77,0.0,66
0,1,2,0.5,0.77,0.0,70
0,1,2,0.5,0.77,0.0896,213
0,1,2,0.5,0.77,0.1045,454
0,1,1,0.5,0.77,0.1642,453
0,1,1,0.4848,0.82,0.0,331
0,1,1,0.4848,0.88,0.0,207
0,1,2,0.5,0.77,0.0,157
0,1,2,0.4697,0.88,0.0896,135
0,1,2,0.4697,0.88,0.0896,75
0,1,1,0.4545,0.94,0.0,26
0,1,1,0.4545,0.94,0.0,11
0,1,3,0.4545,0.94,0.0,8
0,1,3,0.4545,0.94,0.0,4
0,1,3,0.4697,0.88,0.0,4
0,1,3,0.4697,0.88,0.0896,15
0,1,3,0.4848,0.82,0.0,46
0,1,2,0.4545,0.94,0.0896,137
0,1,3,0.4697,0.88,0.19399999999999998,316
0,1,2,0.4848,0.82,0.1642,171
0,1,3,0.4848,0.88,0.19399999999999998,62
0,1,3,0.4848,0.88,0.1343,52
0,1,3,0.4848,0.88,0.1343,53
0,1,2,0.4848,0.88,0.1642,74
0,1,2,0.5,0.83,0.0,92
0,1,2,0.5,0.83,0.1045,107
0,1,2,0.5303,0.73,0.1642,207
0,1,2,0.4848,0.72,0.4627,322
0,1,2,0.4697,0.67,0.4627,240
0,1,2,0.4394,0.67,0.4627,219
0,1,1,0.4242,0.67,0.4925,182
0,1,1,0.4091,0.62,0.5224,132
0,1,1,0.3182,0.66,0.4925,111
0,1,1,0.303,0.61,0.4179,68
0,1,1,0.3182,0.66,0.2537,44
0,1,1,0.303,0.66,0.2537,16
0,1,1,0.303,0.66,0.2836,4
0,1,1,0.2879,0.7,0.2836,8
0,1,1,0.2879,0.65,0.2836,10
0,1,2,0.2879,0.61,0.2537,25
0,1,1,0.2727,0.65,0.2537,75
0,1,1,0.2727,0.65,0.2537,205
0,1,1,0.2879,0.61,0.2836,374
0,1,1,0.303,0.57,0.2239,229
0,1,1,0.3182,0.57,0.2239,130
0,1,1,0.3485,0.5,0.2239,168
0,1,2,0.3939,0.4,0.1642,213
0,1,2,0.3939,0.42,0.2239,228
0,1,2,0.3485,0.46,0.19399999999999998,185
0,1,2,0.3333,0.43,0.2537,215
0,1,2,0.3485,0.46,0.1642,308
0,1,2,0.3485,0.5,0.1343,446
0,1,2,0.3485,0.53,0.1642,368
0,1,2,0.3485,0.5,0.1343,204
0,1,3,0.3182,0.61,0.2239,143
0,1,3,0.3182,0.7,0.1642,74
0,1,3,0.2879,0.75,0.2836,36
0,1,3,0.2727,0.81,0.3284,39
0,0,3,0.2576,0.87,0.2985,19
0,0,3,0.2727,0.87,0.2985,18
0,0,3,0.2727,0.87,0.2985,17
0,0,3,0.2727,0.81,0.4179,8
0,0,3,0.2727,0.81,0.4179,1
0,0,3,0.2273,0.93,0.3582,1
0,0,3,0.2273,0.87,0.3582,5
0,0,3,0.2273,0.87,0.3582,7
0,0,3,0.2576,0.87,0.3582,20
0,0,3,0.2576,0.87,0.3582,20
0,0,3,0.2273,0.93,0.3284,12
0,0,3,0.2273,0.93,0.3881,27
0,0,3,0.19699999999999998,0.87,0.4925,50
0,0,3,0.19699999999999998,0.87,0.5224,30
0,0,3,0.19699999999999998,0.87,0.4478,29
0,0,3,0.2121,0.93,0.2537,41
0,0,3,0.19699999999999998,0.93,0.3284,22
0,0,3,0.19699999999999998,0.93,0.3284,31
0,0,3,0.19699999999999998,0.93,0.3284,43
0,0,1,0.2121,0.87,0.3582,39
0,0,1,0.2121,0.87,0.3582,47
0,0,1,0.2121,0.87,0.3582,50
0,0,1,0.2121,0.87,0.2239,54
0,0,1,0.2273,0.87,0.19399999999999998,36
0,0,1,0.2121,0.87,0.2239,54
0,0,1,0.2121,0.87,0.2537,43
0,0,1,0.2121,0.87,0.2836,50
0,0,1,0.2121,0.75,0.3582,33
0,0,1,0.19699999999999998,0.8,0.3284,11
0,0,1,0.2121,0.75,0.2985,4
0,0,1,0.2273,0.75,0.2537,10
0,0,1,0.2879,0.75,0.0,22
0,0,1,0.2576,0.7,0.2239,80
0,0,1,0.2879,0.65,0.2537,147
0,0,1,0.3333,0.61,0.0896,178
0,0,1,0.3485,0.53,0.2239,240
0,0,1,0.3939,0.5,0.19399999999999998,314
0,0,1,0.4091,0.43,0.2239,345
0,0,1,0.4242,0.38,0.19399999999999998,300
0,0,1,0.4242,0.35,0.1642,290
0,0,1,0.4242,0.32,0.1343,320
0,0,1,0.4091,0.35,0.1045,245
0,0,1,0.3485,0.4,0.1343,213
0,0,1,0.5303,0.49,0.2985,153
0,0,1,0.3636,0.57,0.0,92
0,0,1,0.3485,0.66,0.0,79
0,0,1,0.3333,0.75,0.0,71
0,0,1,0.303,0.87,0.0,37
0,1,1,0.303,0.87,0.0,23
0,1,1,0.303,0.81,0.0,13
0,1,1,0.2879,0.87,0.0,3
0,1,1,0.2576,0.87,0.1045,3
0,1,1,0.2879,0.87,0.0,6
0,1,1,0.2727,0.93,0.0,18
0,1,1,0.2879,0.87,0.0,86
0,1,1,0.2879,0.93,0.0,227
0,1,2,0.3182,0.87,0.0,372
0,1,2,0.3182,0.76,0.1642,211
0,1,2,0.3485,0.57,0.1642,105
0,1,1,0.4091,0.5,0.1343,128
0,1,1,0.4242,0.44,0.2239,170
0,1,2,0.4394,0.44,0.2239,152
0,1,2,0.4394,0.47,0.2239,141
0,1,1,0.4394,0.47,0.1642,168
0,1,1,0.4242,0.54,0.1642,272
0,1,1,0.4242,0.54,0.1343,486
0,1,1,0.4091,0.66,0.0896,422
0,1,1,0.4091,0.66,0.0896,238
0,1,1,0.4091,0.66,0.0896,172
0,1,2,0.3485,0.76,0.19399999999999998,116
0,1,2,0.3485,0.76,0.19399999999999998,85
0,1,2,0.3485,0.76,0.19399999999999998,52
0,1,2,0.3485,0.87,0.1642,21
0,1,1,0.3485,0.81,0.1343,11
0,1,2,0.3485,0.81,0.1642,4
0,1,2,0.3485,0.81,0.1343,6
0,1,1,0.3182,0.81,0.2239,8
0,1,1,0.3182,0.81,0.19399999999999998,18
0,1,1,0.3182,0.81,0.19399999999999998,93
0,1,1,0.3333,0.76,0.19399999999999998,254
0,1,1,0.3333,0.71,0.2537,419
0,1,1,0.4091,0.66,0.1642,222
0,1,1,0.4394,0.62,0.1343,135
0,1,1,0.4545,0.63,0.1045,117
0,1,1,0.4848,0.48,0.0896,176
0,1,1,0.4697,0.55,0.19399999999999998,167
0,1,1,0.4848,0.48,0.2537,150
0,1,1,0.4848,0.45,0.1343,186
0,1,1,0.4697,0.44,0.1642,298
0,1,1,0.4394,0.54,0.1642,506
0,1,1,0.4242,0.58,0.1045,460
0,1,1,0.4242,0.58,0.0896,313
0,1,1,0.4091,0.71,0.0,209
0,1,1,0.3788,0.81,0.0,127
0,1,1,0.3788,0.81,0.0,96
0,1,1,0.3636,0.87,0.0,72
0,1,1,0.3485,0.87,0.0,19
0,1,1,0.3333,0.87,0.0,10
0,1,1,0.3333,0.87,0.0,2
0,1,1,0.3333,0.75,0.0,2
0,1,1,0.3333,0.87,0.0,4
0,1,1,0.3333,0.81,0.0,27
0,1,1,0.3333,0.81,0.0,92
0,1,1,0.3333,0.81,0.0,251
0,1,1,0.3485,0.87,0.0,472
0,1,1,0.3636,0.87,0.0,228
0,1,1,0.4091,0.71,0.0896,133
0,1,1,0.4242,0.71,0.1343,144
0,1,1,0.4545,0.55,0.1642,189
0,1,1,0.4697,0.48,0.1642,161
0,1,1,0.4848,0.45,0.1642,172
0,1,1,0.4697,0.51,0.1642,187
0,1,1,0.4697,0.51,0.1045,266
0,1,1,0.4394,0.62,0.19399999999999998,553
0,1,1,0.4242,0.71,0.1642,479
0,1,1,0.4091,0.76,0.1343,282
0,1,1,0.4091,0.66,0.1343,182
0,1,1,0.3939,0.71,0.1343,168
0,1,1,0.3485,0.71,0.1343,106
0,1,1,0.3636,0.76,0.0896,57
0,1,1,0.3636,0.76,0.0896,31
0,1,1,0.3333,0.81,0.1343,15
0,1,1,0.3333,0.76,0.1343,7
0,1,1,0.3333,0.81,0.1343,5
0,1,1,0.3333,0.81,0.0896,4
0,1,1,0.3333,0.81,0.1343,28
0,1,1,0.3333,0.76,0.19399999999999998,99
0,1,2,0.3333,0.81,0.0896,292
0,1,2,0.3485,0.81,0.0896,402
0,1,2,0.3485,0.81,0.19399999999999998,164
0,1,2,0.4091,0.76,0.19399999999999998,110
0,1,1,0.4394,0.67,0.19399999999999998,120
0,1,1,0.4848,0.51,0.19399999999999998,179
0,1,2,0.5,0.48,0.2537,169
0,1,1,0.5,0.52,0.1642,152
0,1,1,0.5,0.52,0.1642,162
0,1,1,0.5,0.48,0.19399999999999998,267
0,1,1,0.4697,0.55,0.0896,498
0,1,1,0.4545,0.63,0.1343,433
0,1,1,0.4394,0.67,0.0896,252
0,1,1,0.4242,0.71,0.1045,209
0,1,1,0.4091,0.76,0.1343,144
0,1,1,0.4091,0.82,0.0,137
0,1,1,0.4091,0.82,0.0896,95
0,1,2,0.4091,0.82,0.0,43
0,1,2,0.4091,0.82,0.0,17
0,1,2,0.4091,0.76,0.0,10
0,1,2,0.3939,0.87,0.1642,8
0,1,2,0.3939,0.87,0.0896,7
0,1,2,0.3939,0.87,0.0,23
0,1,2,0.3939,0.87,0.0896,66
0,1,2,0.4091,0.86,0.2239,245
0,1,2,0.4091,0.87,0.3582,395
